F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_57_708.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_57_708.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_57_708.jpg, 0, 0.6063603, 0, 0.8538248
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_57_813.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_57_813.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_57_813.jpg, 0, 0.9224487, 0, 1.872547
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_57_918.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_57_918.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_57_918.jpg, 0, 1, 0, 3.061402
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_58_020.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_58_020.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_58_020.jpg, 0, 1, 0, 4.233632
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_58_122.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_58_122.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_58_122.jpg, 0, 1, 0, 5.397016
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_58_234.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_58_234.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_58_234.jpg, -0.1342662, 1, 0, 6.774913
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_58_335.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_58_335.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_58_335.jpg, -0.3423513, 1, 0, 7.876982
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_58_435.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_58_435.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_58_435.jpg, -0.04387619, 1, 0, 9.005522
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_58_541.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_58_541.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_58_541.jpg, 0, 1, 0, 10.11844
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_58_644.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_58_644.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_58_644.jpg, 0, 1, 0, 11.22436
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_58_745.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_58_745.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_58_745.jpg, 0, 1, 0, 12.35919
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_58_846.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_58_846.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_58_846.jpg, 0, 1, 0, 13.34933
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_58_946.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_58_946.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_58_946.jpg, -0.300993, 1, 0, 14.52677
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_59_050.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_59_050.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_59_050.jpg, 0, 1, 0, 15.74986
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_59_155.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_59_155.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_59_155.jpg, 0, 1, 0, 16.73133
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_59_260.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_59_260.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_59_260.jpg, 0, 1, 0, 17.80969
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_59_360.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_59_360.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_59_360.jpg, -0.2792364, 1, 0, 18.79309
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_59_465.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_59_465.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_59_465.jpg, -0.02929052, 1, 0, 19.81589
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_59_569.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_59_569.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_59_569.jpg, 0, 1, 0, 21.02078
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_59_669.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_59_669.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_59_669.jpg, 0, 1, 0, 22.02959
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_59_770.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_59_770.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_59_770.jpg, -0.3015249, 1, 0, 22.96548
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_59_875.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_59_875.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_59_875.jpg, -0.007404334, 1, 0, 23.9418
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_09_59_978.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_09_59_978.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_09_59_978.jpg, 0, 1, 0, 24.9054
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_00_082.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_00_082.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_00_082.jpg, 0, 1, 0, 25.86292
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_00_186.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_00_186.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_00_186.jpg, 0, 1, 0, 26.81098
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_00_288.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_00_288.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_00_288.jpg, 0, 1, 0, 27.93623
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_00_391.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_00_391.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_00_391.jpg, 0, 1, 0, 28.86356
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_00_498.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_00_498.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_00_498.jpg, 0, 1, 0, 29.78154
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_00_604.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_00_604.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_00_604.jpg, 0, 1, 0, 30.19039
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_00_707.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_00_707.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_00_707.jpg, 0, 1, 0, 30.19029
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_00_810.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_00_810.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_00_810.jpg, 0, 1, 0, 30.1903
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_00_917.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_00_917.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_00_917.jpg, 0, 1, 0, 30.19029
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_01_024.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_01_024.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_01_024.jpg, 0, 1, 0, 30.19029
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_01_130.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_01_130.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_01_130.jpg, 0, 1, 0, 30.19029
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_01_232.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_01_232.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_01_232.jpg, -0.1575549, 1, 0, 30.18353
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_01_337.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_01_337.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_01_337.jpg, -0.1788891, 1, 0, 30.18817
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_01_439.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_01_439.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_01_439.jpg, 0, 1, 0, 30.18966
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_01_542.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_01_542.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_01_542.jpg, 0, 1, 0, 30.19021
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_01_643.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_01_643.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_01_643.jpg, 0, 1, 0, 30.19029
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_01_749.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_01_749.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_01_749.jpg, 0, 1, 0, 30.1903
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_01_854.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_01_854.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_01_854.jpg, 0, 1, 0, 30.19029
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_01_960.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_01_960.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_01_960.jpg, 0, 1, 0, 30.1903
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_02_063.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_02_063.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_02_063.jpg, 0.0826686, 1, 0, 30.18863
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_02_166.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_02_166.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_02_166.jpg, 0, 1, 0, 30.19025
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_02_272.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_02_272.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_02_272.jpg, 0, 1, 0, 30.1903
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_02_377.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_02_377.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_02_377.jpg, 0, 1, 0, 30.19032
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_02_478.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_02_478.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_02_478.jpg, 0, 1, 0, 30.19029
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_02_584.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_02_584.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_02_584.jpg, 0, 1, 0, 30.19029
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_02_684.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_02_684.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_02_684.jpg, 0, 1, 0, 30.19011
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_02_785.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_02_785.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_02_785.jpg, 0, 1, 0, 30.19023
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_02_886.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_02_886.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_02_886.jpg, 0, 1, 0, 30.19036
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_02_992.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_02_992.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_02_992.jpg, 0.3160908, 1, 0, 30.16941
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_03_096.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_03_096.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_03_096.jpg, 0.02744459, 1, 0, 30.19046
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_03_203.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_03_203.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_03_203.jpg, 0, 1, 0, 30.18995
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_03_309.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_03_309.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_03_309.jpg, -0.1045647, 1, 0, 30.18637
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_03_410.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_03_410.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_03_410.jpg, 0, 1, 0, 30.19024
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_03_512.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_03_512.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_03_512.jpg, 0, 1, 0, 30.19029
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_03_619.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_03_619.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_03_619.jpg, 0, 1, 0, 30.19022
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_03_723.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_03_723.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_03_723.jpg, 0, 1, 0, 30.19029
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_03_829.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_03_829.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_03_829.jpg, -0.09098218, 1, 0, 30.19036
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_03_935.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_03_935.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_03_935.jpg, 0, 1, 0, 30.19006
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_04_038.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_04_038.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_04_038.jpg, 0, 1, 0, 30.19025
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_04_143.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_04_143.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_04_143.jpg, 0, 1, 0, 30.19028
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_04_250.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_04_250.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_04_250.jpg, -0.0621948, 1, 0, 30.18943
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_04_352.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_04_352.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_04_352.jpg, -0.1991886, 1, 0, 30.18344
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_04_452.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_04_452.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_04_452.jpg, 0, 1, 0, 30.18957
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_04_557.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_04_557.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_04_557.jpg, 0, 1, 0, 30.19022
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_04_660.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_04_660.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_04_660.jpg, 0, 1, 0, 30.19028
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_04_762.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_04_762.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_04_762.jpg, 0, 1, 0, 30.1903
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_04_870.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_04_870.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_04_870.jpg, 0, 1, 0, 30.1903
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_04_974.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_04_974.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_04_974.jpg, 0, 1, 0, 30.1903
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_05_127.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_05_127.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_05_127.jpg, -0.4549899, 1, 0, 30.16015
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_05_234.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_05_234.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_05_234.jpg, -0.6828579, 1, 0, 30.14113
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_05_341.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_05_341.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_05_341.jpg, -0.3642426, 1, 0, 30.19421
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_05_453.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_05_453.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_05_453.jpg, -0.02532095, 1, 0, 30.18784
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_05_565.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_05_565.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_05_565.jpg, 0, 1, 0, 30.18885
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_05_671.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_05_671.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_05_671.jpg, 0, 1, 0, 30.18836
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_05_781.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_05_781.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_05_781.jpg, 0.3273645, 1, 0, 30.15932
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_05_894.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_05_894.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_05_894.jpg, 0.6698826, 1, 0, 30.12823
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_06_005.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_06_005.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_06_005.jpg, 0.9971112, 1, 0, 30.09152
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_06_104.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_06_104.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_06_104.jpg, 1, 1, 0, 30.11409
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_06_206.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_06_206.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_06_206.jpg, 0.737926, 1, 0, 30.1903
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_06_308.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_06_308.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_06_308.jpg, 0.3910531, 1, 0, 30.20792
F:\simulator\simulator-windows-64\IMG\center_2021_03_21_11_10_06_408.jpg, F:\simulator\simulator-windows-64\IMG\left_2021_03_21_11_10_06_408.jpg, F:\simulator\simulator-windows-64\IMG\right_2021_03_21_11_10_06_408.jpg, -0.0216915, 1, 0, 30.18155
